frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
351,143.30,93.21,100.00,2400.00,0.9081,59.80,0
352,142.71,89.44,100.00,2400.00,0.9064,59.30,0
353,144.61,83.06,100.00,2400.00,0.9064,59.30,0
354,137.06,90.76,100.00,2400.00,0.9068,58.70,0
355,140.45,93.30,100.00,2400.00,0.907,59.30,0
356,143.92,94.83,100.00,2400.00,0.9078,58.70,0
357,133.84,90.62,100.00,2400.00,0.9076,59.80,0
358,138.96,91.84,100.00,2400.00,0.906,59.30,0
359,140.08,89.49,100.00,2400.00,0.906,59.80,0
360,137.20,89.38,100.00,2400.00,0.9057,59.30,0
361,140.24,93.75,100.00,2400.00,0.9057,59.80,0
362,147.28,95.59,100.00,2400.00,0.9073,59.80,0
363,152.40,91.14,100.00,2400.00,0.9079,59.30,0
364,140.26,90.99,100.00,2400.00,0.9044,59.30,0
365,139.03,90.10,100.00,2400.00,0.9049,59.30,0
366,126.40,93.75,100.00,2400.00,0.9043,59.80,0
367,139.56,92.19,100.00,2400.00,0.9051,59.30,0
368,145.86,94.22,100.00,2400.00,0.9084,59.80,0
369,148.14,93.06,100.00,2400.00,0.9103,59.30,0
370,142.51,91.62,100.00,2400.00,0.9057,59.30,0
371,139.95,93.60,100.00,2400.00,0.906,59.30,0
372,145.70,93.43,100.00,2400.00,0.9063,59.30,0
373,144.63,86.36,100.00,2400.00,0.9066,58.70,0
374,143.91,90.51,100.00,2400.00,0.9065,59.30,0
375,146.43,88.54,100.00,2400.00,0.9091,59.30,0
376,126.93,95.24,100.00,2400.00,0.9089,59.80,0
377,131.08,94.06,100.00,2400.00,0.9089,59.80,0
378,140.30,92.00,100.00,2400.00,0.9083,59.30,0
379,141.53,93.64,100.00,2400.00,0.9088,59.30,0
380,139.52,88.97,100.00,2400.00,0.9091,59.30,0
381,139.20,89.04,100.00,2400.00,0.9096,59.80,0
382,151.58,95.41,100.00,2400.00,0.9114,59.80,0
383,154.12,93.58,100.00,2400.00,0.912,59.30,0
384,146.29,93.58,100.00,2400.00,0.9115,59.80,0
385,139.11,93.75,100.00,2400.00,0.912,59.80,0
386,126.89,96.51,100.00,2400.00,0.9114,60.40,0
387,141.11,95.59,100.00,2400.00,0.9114,60.90,0
388,141.48,91.31,100.00,2400.00,0.9109,60.40,0
389,139.86,89.51,100.00,2400.00,0.9124,59.30,0
390,150.62,92.49,100.00,2400.00,0.9103,59.80,0
391,141.26,95.29,100.00,2400.00,0.9106,59.80,0
392,149.09,95.54,100.00,2400.00,0.9103,59.80,0
393,141.64,95.23,100.00,2400.00,0.9089,59.80,0
394,136.28,85.34,100.00,2400.00,0.9115,59.30,0
395,140.75,89.24,100.00,2400.00,0.9118,59.30,0
396,140.21,90.97,100.00,2400.00,0.9134,59.80,0
397,145.38,93.22,100.00,2400.00,0.9135,59.30,0
398,138.14,91.86,100.00,2400.00,0.9134,59.80,0
399,145.71,87.78,100.00,2400.00,0.9137,59.80,0
400,144.85,91.46,100.00,2400.00,0.9111,59.30,0
401,143.94,92.41,100.00,2400.00,0.9111,59.80,0
402,142.39,88.14,100.00,2400.00,0.915,59.80,0
403,156.82,91.67,100.00,2400.00,0.9148,59.80,0
404,145.18,94.53,100.00,2400.00,0.9128,59.80,0
405,152.52,90.87,100.00,2400.00,0.9112,60.90,0
406,129.76,88.96,100.00,2400.00,0.9118,59.80,0
407,144.90,89.68,100.00,2400.00,0.9119,59.80,0
408,144.69,87.05,100.00,2400.00,0.9148,59.30,0
409,147.31,93.48,100.00,2400.00,0.9157,59.80,0
410,129.62,89.21,100.00,2400.00,0.9143,59.80,0
411,144.09,91.98,100.00,2400.00,0.9152,59.80,0
412,133.66,91.66,100.00,2400.00,0.9152,59.80,0
413,140.43,92.00,100.00,2400.00,0.9155,59.80,0
414,141.00,89.86,100.00,2400.00,0.9129,59.30,0
415,153.29,93.32,100.00,2400.00,0.9143,60.40,0
416,155.70,86.81,100.00,2400.00,0.9117,59.80,0
417,150.06,86.67,100.00,2400.00,0.9123,59.30,0
418,143.57,88.79,100.00,2400.00,0.9124,60.40,0
419,147.44,91.53,100.00,2400.00,0.9132,59.80,0
420,140.20,90.41,100.00,2400.00,0.9138,59.80,0
421,151.30,94.04,100.00,2400.00,0.9147,59.80,0
422,134.16,91.96,100.00,2400.00,0.9131,59.80,0
423,127.67,94.50,100.00,2400.00,0.9134,59.80,0
424,140.03,90.34,100.00,2400.00,0.9125,60.40,0
425,144.74,89.44,100.00,2400.00,0.9128,59.80,0
426,138.54,88.19,100.00,2400.00,0.9138,59.80,0
427,142.96,90.46,100.00,2400.00,0.9139,60.40,0
428,149.86,91.28,100.00,2400.00,0.9151,60.90,0
429,150.32,95.81,100.00,2400.00,0.9113,59.80,0
430,132.05,86.01,100.00,2400.00,0.9133,60.40,0
431,147.40,94.20,100.00,2400.00,0.9139,59.80,0
432,127.85,89.69,100.00,2400.00,0.9116,59.80,0
433,135.43,92.61,100.00,2400.00,0.9108,59.80,0
434,137.42,86.79,100.00,2400.00,0.9122,59.80,0
435,140.54,95.28,100.00,2400.00,0.914,60.40,0
436,137.74,91.33,100.00,2400.00,0.9118,59.80,0
437,139.02,89.61,100.00,2400.00,0.9111,59.80,0
438,149.04,89.88,100.00,2400.00,0.9117,60.40,0
439,139.18,87.60,100.00,2400.00,0.9114,60.40,0
440,147.27,93.82,100.00,2400.00,0.9122,59.80,0
441,146.11,91.58,100.00,2400.00,0.9122,60.90,0
442,142.43,81.94,100.00,2400.00,0.9116,59.80,0
443,146.02,84.18,100.00,2400.00,0.9116,59.80,0
444,140.84,88.84,100.00,2400.00,0.9125,59.80,0
445,139.53,89.16,100.00,2400.00,0.9118,60.40,0
446,141.75,94.83,100.00,2400.00,0.9136,59.80,0
447,137.71,86.63,100.00,2400.00,0.9139,59.80,0
448,147.96,87.26,100.00,2400.00,0.9139,59.30,0
449,135.34,91.47,100.00,2400.00,0.9139,59.80,0
450,141.87,92.99,100.00,2400.00,0.9094,60.40,0
451,150.12,91.01,100.00,2400.00,0.9097,59.80,0
452,145.53,91.27,100.00,2400.00,0.9127,59.80,0
453,136.14,90.62,100.00,2400.00,0.9127,60.40,0
454,143.60,95.83,100.00,2400.00,0.9149,59.80,0
455,130.45,88.31,100.00,2400.00,0.9134,60.40,0
456,139.40,86.97,100.00,2400.00,0.9114,59.80,0
457,140.32,87.28,100.00,2400.00,0.9117,60.40,0
458,148.02,92.97,100.00,2400.00,0.9099,59.80,0
459,137.05,91.47,100.00,2400.00,0.9099,60.40,0
