frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
325,317.50,92.95,100.00,2400.00,0.9796,63.10,0
326,336.39,91.48,100.00,2400.00,0.9805,62.60,0
327,329.06,94.89,100.00,2400.00,0.9807,63.10,0
328,318.38,93.95,100.00,2400.00,0.9819,62.60,0
329,323.07,93.35,100.00,2400.00,0.9833,62.60,0
330,327.63,92.90,100.00,2400.00,0.9811,63.10,0
331,329.10,94.56,100.00,2400.00,0.9811,62.60,0
332,319.06,94.20,100.00,2400.00,0.9828,62.60,0
333,326.88,93.22,100.00,2400.00,0.9828,62.60,0
334,329.19,93.06,100.00,2400.00,0.9799,63.10,0
335,323.64,94.32,100.00,2400.00,0.9823,62.60,0
336,333.07,89.97,100.00,2400.00,0.9792,63.10,0
337,328.20,92.41,100.00,2400.00,0.9808,63.10,0
338,334.62,92.98,100.00,2400.00,0.9821,62.60,0
339,333.70,94.41,100.00,2400.00,0.9824,63.10,0
340,320.76,93.44,100.00,2400.00,0.9831,62.60,0
341,322.28,94.10,100.00,2400.00,0.9831,62.60,0
342,330.23,92.85,100.00,2400.00,0.9801,62.60,0
343,330.72,92.21,100.00,2400.00,0.9817,62.60,0
344,321.54,93.93,100.00,2400.00,0.9797,63.10,0
345,323.29,93.70,100.00,2400.00,0.9799,63.10,0
346,329.42,90.50,100.00,2400.00,0.9828,62.60,0
347,319.09,94.26,100.00,2400.00,0.9832,63.10,0
348,326.20,91.11,100.00,2400.00,0.981,63.10,0
349,328.08,93.04,100.00,2400.00,0.9825,62.00,0
350,318.31,92.73,100.00,2400.00,0.9805,63.10,0
351,314.63,95.57,100.00,2400.00,0.9801,63.10,0
352,332.51,93.80,100.00,2400.00,0.9825,62.00,0
353,325.38,94.36,100.00,2400.00,0.9825,63.70,0
354,312.29,95.15,100.00,2400.00,0.982,63.10,0
355,337.24,92.85,100.00,2400.00,0.9842,62.60,0
356,316.22,96.10,100.00,2400.00,0.9813,62.60,0
357,309.46,95.61,100.00,2400.00,0.9815,62.60,0
358,334.87,92.37,100.00,2400.00,0.985,62.00,0
359,309.17,95.03,100.00,2400.00,0.985,64.20,0
360,309.77,94.93,100.00,2400.00,0.9817,63.10,0
361,337.60,91.65,100.00,2400.00,0.9825,63.10,0
362,319.32,95.15,100.00,2400.00,0.9804,63.10,0
363,307.72,92.48,100.00,2400.00,0.9803,63.10,0
364,341.10,91.00,100.00,2400.00,0.9831,62.60,0
