frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
245,2526.69,97.21,100.00,2400.00,1.8421,67.50,0
246,2567.21,97.79,100.00,2400.00,1.8406,67.50,0
247,2609.86,97.35,100.00,2400.00,1.8401,67.50,0
248,2526.09,97.42,100.00,2400.00,1.8419,68.10,0
249,2623.90,96.55,100.00,2400.00,1.8417,67.50,0
250,2562.95,96.04,100.00,2400.00,1.8405,67.50,0
251,2514.14,97.94,100.00,2400.00,1.8403,68.10,0
252,2673.16,95.49,100.00,2400.00,1.8406,67.50,0
253,2601.18,97.36,100.00,2400.00,1.8401,67.50,0
254,2503.12,96.56,100.00,2400.00,1.8392,67.50,0
255,2543.08,97.37,100.00,2400.00,1.8391,67.50,0
256,2520.21,97.05,100.00,2400.00,1.8407,67.50,0
257,2533.93,97.49,100.00,2400.00,1.8405,68.10,0
258,2565.14,97.72,100.00,2400.00,1.84,67.50,0
259,2638.13,97.37,100.00,2400.00,1.8392,67.50,0
260,2452.97,97.10,100.00,2400.00,1.8396,67.50,0
261,2607.02,96.92,100.00,2400.00,1.8396,68.10,0
262,2615.93,96.57,100.00,2400.00,1.8409,68.60,0
263,2548.31,95.73,100.00,2400.00,1.8403,68.10,0
264,2641.77,96.63,100.00,2400.00,1.8411,68.10,0
265,2614.35,96.62,100.00,2400.00,1.8407,67.50,0
266,2531.13,97.15,100.00,2400.00,1.8414,67.50,0
267,2505.05,96.97,100.00,2400.00,1.8415,68.10,0
268,2529.60,96.73,100.00,2400.00,1.8403,68.10,0
269,2616.70,96.93,100.00,2400.00,1.8397,68.60,0
270,2608.07,97.83,100.00,2400.00,1.8414,68.60,0
271,2585.94,97.18,100.00,2400.00,1.8402,68.60,0
272,2558.17,98.06,100.00,2400.00,1.8398,68.60,0
273,2527.52,97.62,100.00,2400.00,1.8399,68.60,0
274,2580.22,97.03,100.00,2400.00,1.8403,68.10,0
275,2509.84,97.52,100.00,2400.00,1.8399,68.60,0
276,2598.27,96.58,100.00,2400.00,1.8395,68.10,0
277,2541.53,97.02,100.00,2400.00,1.8397,68.10,0
278,2609.33,97.50,100.00,2400.00,1.8392,68.10,0
279,2605.70,97.82,100.00,2400.00,1.8391,67.50,0
280,2624.50,96.90,100.00,2400.00,1.8399,67.50,0
281,2545.32,96.65,100.00,2400.00,1.8395,67.50,0
282,2573.48,97.45,100.00,2400.00,1.8398,67.50,0
283,2547.87,98.13,100.00,2400.00,1.8406,67.50,0
284,2699.12,95.67,100.00,2400.00,1.8394,67.00,0
285,2641.83,96.44,100.00,2400.00,1.8402,67.00,0
286,2560.30,97.19,100.00,2400.00,1.8402,67.00,0
287,2537.82,97.44,100.00,2400.00,1.8414,67.50,0
288,2559.15,97.46,100.00,2400.00,1.841,67.00,0
